Year,Distance,Fuel,Seller_Type,isManual,Owner,Engine,Power,Seats,Price
2008,60000,4,3,1,1,796.0,46.0,5.0,129000
2017,40000,4,3,1,1,796.0,47.0,5.0,254000
2014,48000,1,3,1,1,1498.0,98.0,5.0,570000
2018,30000,1,3,1,1,1461.0,83.0,5.0,840000
2010,100000,1,3,1,2,2179.0,138.0,7.0,235000
2016,50000,1,3,1,1,1493.0,100.0,7.0,700000
2018,5000,4,3,1,1,1197.0,81.0,5.0,528000
2017,12000,1,3,1,1,1956.0,170.0,5.0,1500000
2016,72000,1,3,1,1,2523.0,63.0,9.0,560000
2016,70000,1,3,1,1,2523.0,63.0,9.0,600000
2007,50000,4,3,1,2,1150.0,74.0,5.0,102000
2014,70000,1,3,1,2,2179.0,140.0,7.0,750000
2010,70000,4,3,1,3,1150.0,76.0,5.0,148000
2015,50000,4,3,1,1,1197.0,83.0,5.0,650000
2012,40000,4,3,1,1,1198.0,73.0,5.0,310000
2014,30000,4,3,1,1,1197.0,82.0,5.0,480000
2018,15000,4,3,1,1,796.0,47.0,5.0,320000
2015,40000,4,3,1,1,1497.0,117.0,5.0,750000
2017,40000,4,3,1,1,1198.0,67.0,5.0,370000
2013,60000,4,3,1,4,1197.0,85.0,5.0,320000
2013,67000,4,3,1,1,1197.0,85.0,5.0,420000
2010,60000,4,3,1,2,1298.0,85.0,5.0,240000
2017,60000,4,3,1,1,999.0,67.0,5.0,220000
2016,30000,4,3,1,1,1199.0,84.0,5.0,350000
2018,40000,1,3,1,1,1498.0,98.0,5.0,675000
2016,50000,4,3,1,2,1197.0,78.0,5.0,434999
2006,200000,4,3,0,3,1997.0,141.0,5.0,125000
2016,14000,4,3,1,2,1198.0,82.0,6.0,400000
2015,70000,1,3,1,1,2499.0,72.0,9.0,425000
2010,94000,1,3,1,2,1248.0,75.0,5.0,311000
2015,197000,1,3,1,1,2499.0,72.0,10.0,509999
2015,79000,1,3,1,2,1498.0,99.0,5.0,530000
2008,120000,1,3,1,2,1896.0,66.0,5.0,210000
2019,30000,1,3,1,1,1497.0,121.0,8.0,977000
2018,20000,4,3,1,1,998.0,67.0,5.0,440000
2018,17000,4,3,1,1,998.0,67.0,5.0,440000
2018,20000,4,3,1,1,1197.0,81.0,5.0,655000
2016,60000,4,3,1,1,799.0,53.0,5.0,295000
2018,20000,4,3,1,1,1197.0,81.0,5.0,655000
2007,70000,4,3,1,3,1086.0,66.0,5.0,65000
2017,150000,1,3,1,1,2179.0,153.0,7.0,1200000
2017,35000,1,3,1,1,2179.0,153.0,7.0,1251000
2010,60000,1,3,1,1,1396.0,69.0,5.0,200000
2016,40000,1,3,1,1,1396.0,88.0,5.0,750000
2018,60000,0,3,1,1,998.0,58.0,5.0,400000
2017,57000,4,3,1,1,1198.0,86.0,5.0,475000
2012,120000,1,3,1,2,1405.0,70.0,5.0,110000
2017,30000,4,3,1,1,999.0,67.0,5.0,350000
2016,175000,1,3,1,1,1248.0,74.0,5.0,450000
2010,90000,1,3,1,1,1405.0,70.0,5.0,150000
2009,110000,1,3,1,2,1396.0,53.0,5.0,80000
2015,35000,4,3,1,2,1197.0,81.0,5.0,430000
2017,81000,1,3,1,1,2393.0,147.0,7.0,1450000
2011,100000,1,3,1,1,1991.0,147.0,5.0,360000
2017,60000,1,3,0,1,2179.0,153.0,7.0,1445000
2016,60000,1,3,1,1,1498.0,98.0,5.0,670000
2016,70000,4,3,0,1,1991.0,183.0,5.0,2000000
2015,50000,1,3,1,1,1498.0,98.0,5.0,440000
2012,90000,1,3,1,1,1396.0,90.0,5.0,254999
2018,65000,4,3,1,1,1198.0,67.0,7.0,530000
2016,40000,1,3,1,2,1997.0,140.0,7.0,890000
2013,80000,1,3,1,2,1199.0,73.0,5.0,280000
2017,35000,4,3,0,1,1197.0,81.0,5.0,725000
2016,30000,1,3,1,1,1493.0,100.0,7.0,700000
2007,70000,4,3,1,1,998.0,67.0,5.0,90000
2015,100000,4,3,1,2,1086.0,68.0,5.0,287000
2018,55000,4,3,0,1,1591.0,121.0,5.0,1380000
2013,80000,1,3,1,2,2494.0,100.0,7.0,750000
2016,40000,4,3,1,1,1396.0,105.0,5.0,650000
2013,108916,4,3,1,2,998.0,67.0,5.0,240000
2013,40000,4,3,1,2,814.0,55.0,5.0,290000
2014,80000,4,3,1,1,814.0,55.0,5.0,229999
2016,50000,1,3,1,2,1498.0,98.0,5.0,1000000
2012,90000,4,3,1,2,1086.0,62.0,5.0,200000
2004,70000,4,3,1,4,796.0,46.0,5.0,90000
2012,90000,1,3,1,1,1396.0,90.0,5.0,330000
2009,70000,1,3,1,1,1248.0,73.0,5.0,200000
2018,31000,1,3,1,1,1198.0,77.0,6.0,420000
2009,120000,1,3,1,2,1248.0,73.0,5.0,260000
2016,40000,4,3,1,1,1197.0,81.0,5.0,590000
2015,180000,1,3,1,1,1248.0,74.0,5.0,545000
2011,90000,4,3,1,2,998.0,67.0,5.0,210000
2008,110000,4,3,1,2,1497.0,78.0,5.0,185000
2006,59000,4,3,1,2,998.0,67.0,5.0,125000
2014,60000,4,3,1,2,814.0,55.0,5.0,280000
2005,70000,4,3,1,2,998.0,67.0,5.0,98000
2009,190000,1,3,1,1,1405.0,71.0,5.0,100000
2013,180000,1,3,1,1,1461.0,64.0,5.0,250000
2010,150000,1,3,1,2,2982.0,171.0,7.0,750000
2007,130000,1,3,1,2,1991.0,123.0,5.0,160000
2013,120000,1,3,0,2,1582.0,126.0,5.0,509999
2009,80000,1,3,1,2,1396.0,52.0,5.0,95000
2014,80000,1,3,1,2,1582.0,126.0,5.0,525000
2017,20000,4,3,1,1,999.0,67.0,5.0,278000
1997,60000,4,3,1,2,796.0,37.0,4.0,50000
2011,120000,1,3,1,3,1199.0,73.0,5.0,254999
2019,10000,4,3,1,1,1197.0,81.0,5.0,675000
2016,147000,1,3,1,2,1248.0,74.0,5.0,600000
2018,51000,1,3,1,1,1248.0,88.0,5.0,950000
2007,60000,4,3,1,3,1497.0,78.0,5.0,229999
2009,220000,1,3,1,1,2494.0,102.0,8.0,600000
2017,20000,4,3,1,1,796.0,47.0,5.0,330000
2017,40000,4,3,1,1,998.0,67.0,5.0,350000
2016,35000,4,3,1,1,1199.0,74.0,5.0,560000
2017,30000,4,3,1,1,998.0,67.0,5.0,440000
2011,90000,4,3,1,2,998.0,66.0,5.0,220000
2017,110000,1,3,1,2,1248.0,74.0,5.0,750000
2015,140000,1,3,1,1,2179.0,140.0,7.0,800000
2007,104000,1,3,1,2,1396.0,53.0,5.0,59259
2018,9000,4,3,0,1,1197.0,83.0,5.0,740000
2019,19000,4,3,0,2,1197.0,81.0,5.0,570000
2017,20000,4,3,0,1,998.0,67.0,5.0,430000
2016,70000,1,3,1,1,1248.0,88.0,5.0,800000
2015,53000,1,3,1,1,1120.0,70.0,5.0,450000
2013,105000,1,3,1,2,1248.0,74.0,5.0,420000
2015,16000,1,3,1,1,2523.0,63.0,7.0,750000
2019,7200,4,3,1,1,998.0,100.0,5.0,780000
2011,77000,1,3,1,2,1199.0,73.0,5.0,320000
2017,40000,1,3,1,1,1198.0,77.0,6.0,690000
2012,70000,1,3,1,2,1248.0,73.0,5.0,375000
2017,50000,4,3,1,1,1196.0,86.0,5.0,620000
2015,85000,3,3,1,1,1086.0,62.0,5.0,300000
2016,58000,4,3,1,2,1196.0,73.0,7.0,370000
2013,85000,1,3,1,1,2498.0,105.0,7.0,770000
2014,65000,4,3,1,1,1197.0,81.0,5.0,500000
2017,120000,1,3,1,1,1198.0,77.0,6.0,450000
2013,50000,4,3,1,2,1086.0,62.0,5.0,195000
2018,30000,4,3,0,1,998.0,67.0,5.0,472000
2014,58000,4,3,1,2,998.0,67.0,5.0,250000
2011,70000,1,3,1,2,936.0,57.0,5.0,165000
2018,110000,1,3,1,2,1248.0,88.0,5.0,525000
2003,65000,4,3,1,3,998.0,67.0,5.0,145000
2013,100000,1,3,1,1,1248.0,88.0,5.0,325000
2017,60000,1,3,1,2,1493.0,70.0,7.0,660000
2014,90000,1,3,1,2,1399.0,67.0,5.0,310000
2008,200000,1,3,1,1,2523.0,63.0,7.0,250000
2014,100000,1,3,1,2,1399.0,67.0,5.0,330000
2012,80000,1,3,1,2,1399.0,68.0,5.0,250000
2017,60000,1,3,0,1,1493.0,100.0,7.0,650000
2016,40000,4,3,1,1,998.0,67.0,5.0,305000
2015,50000,1,3,1,1,1248.0,88.0,5.0,600000
2015,110000,4,3,1,1,998.0,67.0,5.0,280000
2011,50000,1,3,1,2,1396.0,70.0,5.0,153000
2018,30000,1,3,1,1,1493.0,100.0,7.0,700000
2017,40000,4,3,1,1,799.0,53.0,5.0,325000
2016,40000,4,3,1,1,998.0,67.0,5.0,305000
2006,70000,4,3,1,2,796.0,37.0,4.0,155000
2012,80000,4,3,1,3,998.0,67.0,5.0,235000
2016,15000,4,3,1,1,1197.0,81.0,5.0,500000
2004,150000,1,3,1,2,2523.0,63.0,7.0,120000
2016,88000,1,2,0,1,1498.0,103.0,5.0,675000
2014,80000,1,2,1,1,2494.0,100.0,7.0,950000
2018,59865,1,2,1,1,2179.0,152.0,7.0,1051000
2016,60000,1,2,1,1,1498.0,108.0,5.0,591000
2015,72000,1,2,1,1,1396.0,88.0,5.0,585000
2017,68140,4,2,0,1,1497.0,117.0,5.0,1025000
2014,53190,1,2,1,1,1248.0,74.0,5.0,450000
2014,70100,1,2,1,1,1396.0,88.0,5.0,484999
2018,47725,1,2,1,1,1498.0,98.0,5.0,650000
2014,70195,1,2,1,2,1248.0,74.0,5.0,434999
2011,77395,1,2,1,2,1399.0,68.0,5.0,195000
2019,17000,1,2,1,1,1497.0,121.0,8.0,1000000
2013,64000,1,2,0,1,1498.0,113.0,5.0,650000
2014,74321,1,2,1,1,936.0,56.0,5.0,190000
2013,80235,1,2,1,2,1248.0,74.0,5.0,409999
2016,77150,1,2,0,1,1582.0,126.0,5.0,1050000
2015,69000,1,2,0,1,1498.0,108.0,5.0,651000
2015,57000,1,2,1,1,1248.0,88.0,5.0,650000
2017,89000,1,2,1,1,1498.0,103.0,5.0,750000
2012,61100,1,2,0,1,1968.0,140.0,5.0,799000
2010,116000,1,3,1,1,1896.0,66.0,5.0,355000
2015,80000,1,3,1,1,1582.0,126.0,5.0,600000
2018,26000,1,3,1,1,1248.0,74.0,5.0,685000
2018,100000,1,3,1,1,1248.0,74.0,5.0,509999
2012,82300,0,3,1,2,796.0,38.0,5.0,150000
2017,82050,1,3,1,1,1248.0,73.0,5.0,650000
2012,120000,1,3,1,2,2179.0,140.0,7.0,675000
2018,30000,4,3,0,1,999.0,67.0,5.0,319000
2019,6000,4,3,1,1,1199.0,88.0,5.0,640000
2017,30000,4,3,1,1,1197.0,81.0,5.0,650000
2015,70000,1,3,1,1,1248.0,88.0,7.0,650000
2010,70000,0,3,1,2,796.0,38.0,5.0,155000
2015,70000,1,3,1,1,1248.0,88.0,7.0,650000
2008,120000,1,3,1,1,1248.0,75.0,5.0,175000
2014,76000,1,3,1,3,1120.0,70.0,5.0,375000
2014,80000,1,3,1,2,1120.0,70.0,5.0,430000
2008,110000,1,3,1,2,1396.0,53.0,5.0,65000
2009,70000,4,3,1,3,1495.0,94.0,5.0,150000
2019,13000,4,3,1,1,1197.0,81.0,5.0,620000
2013,60000,4,3,1,2,1596.0,99.0,5.0,250000
2011,165000,1,3,1,1,1248.0,73.0,5.0,275000
2013,120000,1,3,1,2,2499.0,72.0,10.0,454000
2017,30000,1,3,1,2,1493.0,100.0,7.0,600000
2011,100000,1,3,1,2,1598.0,103.0,5.0,400000
2007,187000,1,3,1,2,1461.0,65.0,5.0,180000
2016,70000,1,3,1,1,1248.0,88.0,5.0,750000
2016,40000,4,3,1,1,1197.0,81.0,5.0,500000
2017,22000,1,2,0,1,1968.0,174.0,5.0,2825000
2020,5500,1,2,1,1,1597.0,118.0,5.0,2125000
2018,18000,1,2,0,1,1998.0,190.0,5.0,3350000
2019,1500,4,3,0,1,1199.0,88.0,5.0,840000
2015,46000,1,3,1,1,1498.0,98.0,7.0,1000000
2017,24400,1,3,1,1,1248.0,74.0,5.0,740000
2018,29899,1,2,0,1,1498.0,108.0,5.0,1290000
2018,20000,1,2,0,1,2755.0,171.0,8.0,1800000
2020,2000,4,2,1,1,1197.0,81.0,5.0,775000
2017,34000,1,2,1,1,1461.0,83.0,8.0,695000
2018,31000,4,2,0,1,1197.0,81.0,5.0,730000
2016,46000,1,2,0,2,2776.0,197.0,7.0,1295000
2016,121000,1,2,0,1,2999.0,161.0,7.0,1160000
2017,60000,1,2,0,1,1950.0,194.0,5.0,3300000
2018,7000,4,2,1,1,1086.0,68.0,5.0,540000
2016,10000,4,2,0,1,998.0,67.0,5.0,434999
2018,6000,1,2,0,1,2143.0,170.0,5.0,4600000
2018,20000,1,2,1,1,2596.0,80.0,5.0,910000
2015,59235,1,2,1,1,1582.0,126.0,5.0,850000
2019,21000,1,2,0,1,1995.0,190.0,5.0,5800000
2014,48000,1,3,1,1,1498.0,98.0,5.0,520000
2018,114000,1,3,1,1,2489.0,93.0,7.0,650000
2011,120000,1,3,1,2,1248.0,73.0,5.0,430000
2013,144000,1,3,1,1,1396.0,88.0,5.0,360000
2013,144000,1,3,1,1,1396.0,88.0,5.0,350000
2016,190000,1,3,1,1,1248.0,88.0,5.0,791000
2015,190000,1,3,1,2,2494.0,100.0,7.0,950000
2019,20000,1,3,1,1,1248.0,74.0,5.0,690000
2017,40000,1,3,1,2,1582.0,126.0,5.0,860000
2012,100000,1,3,1,1,1248.0,73.0,5.0,371000
2008,60000,1,3,1,2,1405.0,68.0,5.0,45000
2006,201000,1,3,1,1,1399.0,68.0,5.0,55000
2011,110000,1,3,1,1,1598.0,103.0,5.0,240000
2014,77215,1,3,1,2,1248.0,74.0,5.0,495000
2015,48228,4,2,1,1,1199.0,88.0,5.0,671000
2017,58559,1,2,1,1,1248.0,74.0,5.0,693000
2016,50856,1,2,1,1,1498.0,98.0,5.0,802999
2017,18300,4,3,1,1,1497.0,117.0,5.0,890000
2015,59292,1,2,1,1,1248.0,74.0,5.0,495000
2018,10000,4,2,0,1,998.0,67.0,5.0,545000
2018,21147,4,2,0,1,1197.0,83.0,5.0,775000
2017,69000,1,2,1,1,1498.0,97.0,5.0,925000
2019,10000,1,3,1,1,1497.0,121.0,7.0,1450000
2018,16000,1,2,0,1,1248.0,74.0,5.0,790000
2017,36000,1,2,1,1,2393.0,147.0,8.0,1789999
2017,37000,4,2,1,1,1197.0,81.0,5.0,620000
2016,61173,1,2,1,1,793.0,47.0,5.0,375000
2016,30000,1,2,0,1,1968.0,187.0,5.0,2450000
2014,75000,1,2,1,1,2179.0,140.0,7.0,850000
2017,51000,4,2,0,1,1197.0,81.0,5.0,750000
2018,17000,4,2,1,1,1197.0,81.0,5.0,775000
2008,100000,1,3,1,2,1248.0,75.0,5.0,260000
2013,35000,1,3,0,2,1968.0,174.0,5.0,2000000
2017,10000,4,3,1,1,814.0,55.0,5.0,300000
2016,91567,1,3,0,3,2179.0,140.0,7.0,1300000
2017,50000,4,3,1,1,998.0,67.0,5.0,380000
2017,60000,4,3,1,1,1197.0,81.0,5.0,480000
2016,35000,4,3,1,2,796.0,47.0,5.0,240000
2014,33400,4,3,1,1,1396.0,105.0,5.0,500000
2015,36000,4,3,1,1,1197.0,83.0,5.0,420000
2011,180000,1,3,1,2,1399.0,68.0,5.0,130000
2012,80000,4,3,1,1,998.0,67.0,5.0,110000
2007,120000,4,3,1,2,796.0,46.0,5.0,120000
2017,80000,1,3,0,1,1248.0,74.0,5.0,700000
2018,120000,1,3,1,1,1248.0,74.0,5.0,550000
2014,110000,1,3,1,2,1405.0,69.0,5.0,190000
2018,70000,1,3,1,1,1364.0,67.0,5.0,665000
2014,120000,1,3,1,2,2489.0,93.0,7.0,445000
2012,92686,1,2,1,2,1396.0,88.0,5.0,340000
2009,180000,1,3,1,1,1991.0,142.0,5.0,330000
2012,80000,1,3,1,1,1248.0,88.0,5.0,270000
2015,70000,1,3,0,1,2179.0,140.0,7.0,1044999
2009,117000,1,3,1,1,1248.0,75.0,5.0,279000
2018,15000,4,3,1,1,1194.0,94.0,5.0,620000
2007,100000,1,3,1,2,1896.0,122.0,5.0,250000
2012,83000,4,3,0,1,1591.0,121.0,5.0,475000
2016,67600,1,3,0,1,1998.0,163.0,5.0,750000
2015,160000,1,3,1,2,2477.0,178.0,7.0,1250000
2014,80000,4,3,1,2,814.0,55.0,5.0,250000
2013,100000,1,3,1,1,1498.0,98.0,5.0,445000
2010,100000,1,3,1,1,1896.0,105.0,5.0,400000
2010,90000,1,3,1,2,1396.0,90.0,5.0,350000
2012,140000,1,3,1,1,1598.0,103.0,5.0,295000
2018,25000,4,3,1,1,1197.0,81.0,5.0,600000
2018,20000,1,3,1,1,2393.0,147.0,8.0,1650000
2012,30000,4,3,1,1,796.0,37.0,4.0,100000
2018,13000,4,3,1,1,1194.0,94.0,5.0,690000
2018,42000,4,3,1,1,1197.0,81.0,5.0,710000
2018,10000,4,3,1,2,998.0,68.0,5.0,350000
2012,13000,4,3,1,1,998.0,67.0,5.0,220000
2019,6500,4,3,1,1,999.0,72.0,7.0,700000
2013,49500,4,3,1,2,814.0,55.0,5.0,198000
2011,50000,1,3,1,1,1396.0,90.0,5.0,350000
2011,175000,1,3,1,2,1396.0,70.0,5.0,210000
2011,175000,1,3,1,2,1396.0,69.0,5.0,210000
2014,110000,1,3,1,3,1248.0,73.0,5.0,375000
2012,112048,4,3,1,2,1298.0,85.0,5.0,380000
2010,98000,4,3,1,3,1497.0,118.0,5.0,360000
2015,41000,1,3,1,1,2179.0,140.0,7.0,944999
2016,120000,1,3,1,1,2499.0,72.0,10.0,620000
2018,116000,1,3,1,1,1364.0,67.0,5.0,780000
2020,1000,4,3,1,1,1197.0,81.0,5.0,445000
2018,15000,4,3,0,1,1197.0,81.0,5.0,575000
2018,5000,1,3,1,1,1248.0,88.0,5.0,975000
2019,3500,4,3,1,1,1199.0,83.0,5.0,450000
2017,56000,1,3,1,1,1498.0,99.0,5.0,495000
2013,215000,1,3,1,1,2494.0,100.0,7.0,830000
2012,40000,1,3,1,1,2179.0,140.0,7.0,800000
2013,120000,1,3,1,2,1248.0,73.0,5.0,300000
2003,120000,1,3,1,2,2179.0,120.0,7.0,200000
2017,30400,4,2,1,1,1198.0,86.0,5.0,480000
2017,24000,1,2,1,1,1498.0,98.0,7.0,950000
2017,30646,4,2,1,1,1497.0,117.0,7.0,840000
2017,15000,1,3,1,1,1582.0,126.0,5.0,800000
2017,50000,1,3,1,1,1498.0,108.0,5.0,750000
2017,34000,4,3,1,1,814.0,55.0,5.0,254999
2016,54000,1,3,1,2,1248.0,88.0,7.0,725000
2016,40000,1,3,0,2,2143.0,134.0,5.0,1859000
2012,120000,4,3,1,1,1199.0,79.0,5.0,145000
2018,15000,4,3,1,1,1198.0,108.0,5.0,750000
2017,50000,1,3,0,1,1498.0,108.0,5.0,655000
2011,84000,1,3,1,2,1399.0,68.0,5.0,210000
2011,50000,4,3,1,1,1497.0,118.0,5.0,450000
2019,25000,4,3,0,4,1086.0,68.0,5.0,466000
2015,52000,1,3,1,1,1498.0,99.0,5.0,580000
2019,18500,4,3,1,1,1086.0,68.0,5.0,430000
2012,50000,1,3,1,1,1396.0,69.0,5.0,155000
2017,35000,4,3,1,1,999.0,67.0,5.0,240000
2016,15500,4,3,1,1,1496.0,88.0,5.0,540000
2013,120000,1,3,1,1,1396.0,69.0,5.0,250000
2012,60000,1,3,1,1,1396.0,69.0,5.0,260000
2011,80000,1,3,1,2,2179.0,120.0,9.0,550000
2014,43011,4,2,1,1,999.0,123.0,5.0,550000
2015,136000,1,3,1,1,1461.0,108.0,5.0,600000
2017,15000,1,3,1,1,1498.0,99.0,5.0,550000
2011,110000,1,3,1,2,2523.0,63.0,7.0,370000
2008,100000,4,3,1,2,1086.0,68.0,5.0,250000
2005,70000,4,3,1,4,796.0,46.0,5.0,125000
2010,110000,1,3,1,1,1405.0,71.0,5.0,200000
2017,127991,1,2,1,1,1498.0,98.0,5.0,675000
1999,198000,1,3,1,2,1998.0,68.0,5.0,150000
2010,65000,4,3,1,1,1193.0,64.0,5.0,290000
2018,20000,1,3,1,1,1248.0,88.0,5.0,889000
2016,60000,4,3,1,1,1198.0,73.0,5.0,400000
2018,13120,4,3,1,1,799.0,53.0,5.0,390000
2017,87500,1,3,1,1,1956.0,170.0,5.0,1550000
2014,125000,1,3,1,1,1582.0,126.0,5.0,600000
2018,25000,4,3,0,1,1197.0,81.0,5.0,800000
2013,120000,1,3,1,3,1248.0,88.0,7.0,600000
2015,35000,4,3,1,1,1591.0,121.0,5.0,795000
2016,25000,1,3,1,1,1396.0,88.0,5.0,735000
2005,120000,1,3,1,3,1896.0,90.0,5.0,250000
2018,25000,4,3,0,1,999.0,67.0,5.0,400000
2005,79000,1,3,1,2,1493.0,82.0,5.0,130000
2015,125000,1,3,1,1,1461.0,83.0,8.0,600000
2014,140000,1,3,1,1,2489.0,95.0,8.0,395000
2016,80000,1,3,1,1,1396.0,88.0,5.0,720000
2011,110000,4,3,1,3,1497.0,116.0,5.0,450000
2018,25000,4,3,1,1,1196.0,86.0,5.0,700000
2015,46000,1,3,1,1,1498.0,98.0,7.0,1000000
2020,1000,4,3,1,1,1086.0,68.0,5.0,500000
2007,60000,4,3,1,2,796.0,37.0,4.0,125000
2015,80000,1,3,1,1,1461.0,83.0,8.0,690000
2017,120000,1,3,1,1,1956.0,170.0,5.0,1550000
2013,110000,4,3,1,2,1193.0,65.0,5.0,170000
2010,110000,1,3,1,3,1248.0,91.0,5.0,275000
2007,200000,1,3,1,3,2494.0,102.0,8.0,500000
2013,80000,1,3,1,2,1968.0,138.0,5.0,950000
2019,24000,1,3,1,1,1248.0,74.0,5.0,802999
2013,150000,1,3,1,1,1248.0,74.0,5.0,470000
2015,60000,4,3,1,1,799.0,53.0,5.0,300000
2014,116000,1,3,1,1,1461.0,108.0,5.0,600000
2013,104300,1,3,1,1,1399.0,68.0,5.0,275000
2018,30000,1,3,1,1,1198.0,77.0,6.0,700000
2014,33000,1,3,0,1,2987.0,254.0,7.0,3250000
2020,25000,1,3,1,1,1498.0,108.0,5.0,800000
2014,60000,1,3,0,1,1968.0,174.0,5.0,2200000
2007,121000,1,3,1,2,1493.0,110.0,5.0,245000
2010,120000,1,3,1,2,1493.0,110.0,5.0,310000
2007,120000,1,3,1,2,1493.0,110.0,5.0,245000
2011,110000,4,3,1,1,1198.0,73.0,5.0,450000
2013,84000,1,3,0,2,1968.0,138.0,5.0,850000
2004,120000,4,3,0,3,2354.0,152.0,5.0,325000
2013,100000,1,3,1,3,1248.0,74.0,5.0,409999
2018,50000,1,3,0,1,1969.0,235.0,5.0,5500000
2015,73500,1,3,1,1,1582.0,126.0,5.0,1000000
2016,34000,1,3,1,2,1120.0,71.0,5.0,590000
2019,23000,1,3,1,1,1461.0,108.0,5.0,1200000
2008,163000,1,3,1,3,1399.0,68.0,5.0,175000
2011,119000,1,3,1,2,1991.0,123.0,5.0,300000
2017,50000,1,3,0,1,2755.0,171.0,7.0,2175000
2019,10500,1,3,1,1,1498.0,97.0,5.0,1110000
2000,280000,1,3,1,2,1998.0,68.0,5.0,150000
2013,155000,1,3,1,2,1598.0,103.0,5.0,325000
2010,163000,1,3,1,1,1399.0,68.0,5.0,325000
2008,75000,4,3,1,1,1497.0,78.0,5.0,280000
2016,80000,1,3,1,1,1498.0,98.0,5.0,765000
2014,120000,1,3,1,2,1498.0,98.0,5.0,640000
2007,120000,1,3,1,3,1396.0,52.0,5.0,65000
2007,175000,1,3,1,2,1896.0,66.0,5.0,195000
2017,15000,4,3,1,1,796.0,47.0,5.0,295000
2012,100000,1,3,1,2,1248.0,74.0,5.0,625000
2009,80000,4,3,1,2,998.0,67.0,5.0,160000
2015,84000,4,3,1,2,998.0,67.0,5.0,330000
2010,50000,4,3,1,2,1196.0,70.0,5.0,180000
2012,35000,4,3,1,2,796.0,35.0,5.0,150000
2011,30000,4,3,1,1,1086.0,68.0,5.0,300000
2018,2388,4,3,1,1,1197.0,81.0,5.0,730000
2017,16200,1,3,1,1,1248.0,88.0,5.0,650000
2019,10000,0,3,1,2,796.0,40.0,4.0,330000
2019,15000,4,3,1,1,998.0,67.0,5.0,366000
2019,5000,4,3,1,1,1591.0,121.0,5.0,1149000
2016,42000,4,3,1,1,1198.0,67.0,5.0,150000
2013,120000,4,3,1,2,1086.0,62.0,5.0,187000
2011,60000,1,3,1,2,2179.0,138.0,7.0,425000
2012,76000,4,3,1,1,796.0,37.0,4.0,150000
2018,15000,4,3,1,1,1194.0,94.0,5.0,620000
2007,100000,1,3,1,2,1896.0,122.0,5.0,250000
2012,83000,4,3,0,1,1591.0,121.0,5.0,475000
2016,67600,1,3,0,1,1998.0,163.0,5.0,750000
2015,160000,1,3,1,2,2477.0,178.0,7.0,1250000
2014,80000,4,3,1,2,814.0,55.0,5.0,250000
2013,100000,1,3,1,1,1498.0,98.0,5.0,445000
2010,100000,1,3,1,1,1896.0,105.0,5.0,400000
2010,90000,1,3,1,2,1396.0,90.0,5.0,350000
2012,140000,1,3,1,1,1598.0,103.0,5.0,295000
2018,25000,4,3,1,1,1197.0,81.0,5.0,600000
2018,20000,1,3,1,1,2393.0,147.0,8.0,1650000
2012,30000,4,3,1,1,796.0,37.0,4.0,100000
2018,13000,4,3,1,1,1194.0,94.0,5.0,690000
2018,42000,4,3,1,1,1197.0,81.0,5.0,710000
2018,10000,4,3,1,2,998.0,68.0,5.0,350000
2012,13000,4,3,1,1,998.0,67.0,5.0,220000
2019,6500,4,3,1,1,999.0,72.0,7.0,700000
2013,49500,4,3,1,2,814.0,55.0,5.0,198000
2011,50000,1,3,1,1,1396.0,90.0,5.0,350000
2016,35000,4,3,1,2,1197.0,83.0,5.0,650000
2015,120000,1,3,1,2,1461.0,65.0,5.0,380000
2014,50000,4,3,1,2,1193.0,88.0,5.0,360000
2012,116000,4,3,1,1,1598.0,103.0,5.0,385000
2012,110000,1,3,1,2,1582.0,126.0,5.0,590000
2013,70000,1,3,1,2,2179.0,140.0,7.0,750000
2011,100000,1,3,1,3,1248.0,75.0,5.0,254999
2015,20000,4,3,1,1,1197.0,81.0,5.0,499000
2018,60000,1,3,0,1,1248.0,74.0,5.0,730000
2016,30000,1,3,1,2,1498.0,98.0,5.0,650000
2012,75000,1,3,1,1,1461.0,63.0,5.0,220000
2006,110000,1,3,1,3,1405.0,62.0,5.0,100000
2004,120000,4,3,1,4,1599.0,94.0,5.0,110000
2009,48000,1,3,1,2,1405.0,71.0,5.0,152000
2020,5000,4,3,0,1,1197.0,81.0,5.0,600000
2016,120000,1,3,1,1,2499.0,72.0,10.0,620000
2018,116000,1,3,1,1,1364.0,67.0,5.0,780000
2020,1000,4,3,1,1,1197.0,81.0,5.0,445000
2018,15000,4,3,0,1,1197.0,81.0,5.0,575000
2018,5000,1,3,1,1,1248.0,88.0,5.0,975000
2019,3500,4,3,1,1,1199.0,83.0,5.0,450000
2015,80000,1,3,1,1,1498.0,99.0,5.0,480000
2008,48676,4,3,1,1,796.0,35.0,8.0,110000
2018,30000,1,3,0,1,2993.0,261.0,4.0,5830000
2014,72000,4,2,1,1,1197.0,81.0,5.0,415000
2015,51000,4,2,1,1,1197.0,81.0,5.0,475000
2017,29000,4,2,1,1,1197.0,81.0,5.0,525000
2015,28000,4,2,1,1,1197.0,81.0,5.0,365000
2011,97000,1,2,1,1,1248.0,74.0,5.0,375000
2018,59000,1,2,1,1,1248.0,74.0,5.0,765000
2019,27000,1,3,1,1,1248.0,74.0,5.0,770000
2018,30000,4,3,1,1,799.0,53.0,5.0,350000
2015,70000,1,3,1,1,1997.0,120.0,7.0,875000
